17/11/2018,07:53:39,46.784637,8.676247,647,0,0,1.8,5,94880,16.4,4.51,0
17/11/2018,07:58:17,46.784271,8.676254,717,0.2,0,1.7,8,94869,15.6,4.37,1
17/11/2018,08:02:46,46.784668,8.676297,637,0.1,0,1.7,8,94866,14.2,4.31,2
17/11/2018,08:07:47,46.784725,8.676364,623,0.1,0,2.6,7,94865,12.9,4.31,3
17/11/2018,08:12:47,46.784653,8.676292,642,0,0,2.5,7,94855,11.8,4.29,4
17/11/2018,08:17:46,46.784618,8.676359,641,0.1,0,2.3,7,94840,10.8,4.54,5
17/11/2018,08:22:47,46.784794,8.676291,619,0.1,0,2.3,7,94840,9.8,4.35,6
17/11/2018,08:24:46,46.784721,8.676274,641,0.1,0,2.2,7,94832,9.7,4.2,7
17/11/2018,08:26:49,46.784794,8.676305,614,0.1,318,2.2,7,94831,9.6,4.12,8
17/11/2018,08:28:47,46.784718,8.676301,634,0.1,0,2.2,7,94821,9.3,4.13,9
17/11/2018,08:32:55,46.784706,8.676253,644,0.3,198,2.2,7,94827,9.8,4.01,10
17/11/2018,08:36:53,46.784664,8.676249,649,0.1,0,2.1,7,94818,9.8,4.06,11
17/11/2018,08:38:55,46.784657,8.676234,654,0.2,0,2.1,7,94824,9.6,4.01,12
17/11/2018,08:42:52,46.784676,8.676256,645,0.1,0,2.1,7,94820,10.2,4.02,13
17/11/2018,08:54:46,46.794456,8.680314,1692,11.9,294,2,7,83268,10.9,4.01,15
17/11/2018,08:56:46,46.804443,8.672789,2321,11.7,339,2,7,76889,10.5,4.35,16
17/11/2018,08:58:46,46.818829,8.665745,3028,20.8,326,2,7,70136,10.1,4.14,17
17/11/2018,09:00:46,46.826035,8.651849,3725,2.8,292,1.9,7,64190,9.8,4.23,18
17/11/2018,09:02:46,46.827026,8.633991,4589,8.7,269,1.9,7,57226,9.2,4.01,19
17/11/2018,09:04:46,46.823769,8.611067,5284,16.9,271,4.8,4,52221,8.7,4.02,20
17/11/2018,09:06:46,46.814095,8.576026,5851,29.7,240,4.8,4,48317,8.1,4.06,21
17/11/2018,09:08:46,46.798374,8.538722,6564,33.4,234,4.7,4,43808,7.4,4,22
17/11/2018,09:10:46,46.779129,8.501229,7228,32.3,234,4.7,4,39923,6.6,4.28,23
17/11/2018,09:12:46,46.757359,8.455593,7945,40.5,236,4.6,4,35997,5.7,4.02,24
17/11/2018,09:14:46,46.732311,8.400339,8623,39,244,4.5,4,32661,4.8,4.01,25
17/11/2018,09:16:46,46.706657,8.336534,9228,43.8,242,4.5,4,29884,3.9,4.01,26
17/11/2018,09:18:46,46.677471,8.27783,9925,42.2,233,4.4,4,26944,2.9,3.97,27
17/11/2018,09:20:46,46.647766,8.231049,10573,38.1,222,4.3,4,24464,1.8,4.01,28
17/11/2018,09:22:46,46.616161,8.186535,11171,42.2,226,4.3,4,22366,0.6,3.96,29
17/11/2018,09:24:46,46.587891,8.140908,11709,38.7,225,4.2,4,20597,0.1,3.97,30
17/11/2018,09:26:46,46.559959,8.095594,12209,42.3,229,4.2,4,19153,-1.1,3.95,31
17/11/2018,09:28:46,46.533897,8.046284,12742,37.9,237,4.1,4,17650,-1.9,4.19,32
17/11/2018,09:30:46,46.511505,7.995876,13265,31.6,243,4.1,4,16343,-2.7,3.95,33
17/11/2018,09:32:46,46.494675,7.953338,13875,24.3,237,4,4,14893,-3.6,3.93,34
17/11/2018,09:34:46,46.479561,7.918538,14469,30.2,242,4,4,13616,-4.2,3.93,35
17/11/2018,09:36:46,46.467285,7.883586,15011,24.9,249,4,4,12517,-4.9,3.9,36
17/11/2018,09:38:46,46.460522,7.859338,15611,8.9,233,3.9,4,11444,-5.7,3.92,37
17/11/2018,09:41:00,46.444164,7.849379,16325,19,222,2.9,6,10280,-6.4,3.93,38
17/11/2018,09:42:46,46.432335,7.82932,16838,22.3,253,2.9,6,9514,-6.9,3.95,39
17/11/2018,09:44:46,46.421768,7.806394,17428,23.7,224,2.9,6,8715,-7.5,4.18,40
17/11/2018,09:46:46,46.415474,7.785384,18035,11.6,231,2.8,6,7955,-7.9,3.89,41
17/11/2018,09:48:46,46.411499,7.76977,18738,9.5,280,2.8,6,7177,-8.3,4.01,42
17/11/2018,09:50:46,46.409866,7.763163,19454,11.3,248,2.8,6,6500,-8.6,4.15,43
17/11/2018,09:54:46,46.407486,7.727966,20668,8.7,220,2.7,6,5439,-8.7,4,45
17/11/2018,09:56:46,46.403587,7.713555,21395,10.7,192,2.7,6,4898,-8.9,4.12,46
17/11/2018,10:00:46,46.392464,7.687487,22713,8.5,255,2.6,6,4099,-9.2,3.85,48
17/11/2018,10:02:46,46.391018,7.665019,23334,12.7,285,2.5,6,3762,-9.1,4.13,49
17/11/2018,10:06:46,46.386429,7.629802,24805,15.5,261,2.5,6,3106,-8.8,3.92,51
17/11/2018,10:08:46,46.378925,7.615072,25495,11.3,277,2.5,6,2838,-8.7,4.13,52
17/11/2018,10:10:46,46.370613,7.596927,26224,14.6,210,2.4,6,2600,-8.4,3.84,53
17/11/2018,10:12:46,46.36628,7.579904,26947,14.3,266,2.4,6,2387,-8.1,3.96,54
17/11/2018,10:14:46,46.362106,7.567487,27652,11.6,238,2.4,6,2190,-7.8,4.16,55
17/11/2018,10:16:46,46.358273,7.55593,28356,7.3,260,2.3,6,2040,-7.4,3.91,56
17/11/2018,10:18:46,46.357452,7.551352,29066,5.9,246,2.3,6,1894,-7,3.86,57
17/11/2018,10:22:46,46.359222,7.537854,24621,16,285,2.3,6,3212,-6.1,3.88,58
17/11/2018,10:24:46,46.354218,7.520365,21739,11.6,167,2.2,6,4723,-6.3,3.94,59
17/11/2018,10:26:46,46.351368,7.506024,19454,20.5,263,2.2,6,6520,-6.9,4.15,60
17/11/2018,10:28:46,46.349689,7.495311,17515,12.4,332,2.2,6,8612,-7.6,3.92,61
