30/06/2018,16:50:19,46.823883,6.548497,1106,0,0,6.8,5,89067,26.8,4.9,0
30/06/2018,16:53:54,46.823856,6.548438,1118,0.1,222,6.4,5,88994,31.9,4.41,1
30/06/2018,16:55:54,46.823944,6.548526,1100,0.2,0,6.2,5,89010,33.2,4.67,2
30/06/2018,16:57:54,46.823997,6.548545,1098,0,48,5.9,5,89005,34.1,4.8,3
30/06/2018,16:59:54,46.823856,6.548434,1108,0.6,79,5.7,5,88997,34.2,4.4,4
30/06/2018,17:01:54,46.823914,6.548503,1099,0.5,223,5.6,5,89004,34.7,4.41,5
30/06/2018,17:03:53,46.823975,6.548599,1111,0.3,218,5.4,5,89042,32.1,4.4,6
30/06/2018,17:05:53,46.823948,6.548543,1103,0.5,243,5.2,5,89092,34.2,4.46,7
30/06/2018,17:07:53,46.823818,6.548369,1111,0.1,222,5.1,5,89029,33.4,4.41,8
30/06/2018,17:09:53,46.823952,6.548489,1094,0.7,37,4.9,5,89034,32.4,4.43,9
30/06/2018,17:11:53,46.823826,6.54843,1116,0.1,226,4.8,5,89020,31.4,4.47,10
30/06/2018,17:13:53,46.823895,6.548389,1097,0.3,38,4.7,5,89009,30.1,4.44,11
30/06/2018,17:15:53,46.823853,6.548404,1111,0,0,4.6,5,89002,29.7,4.48,12
30/06/2018,17:17:53,46.824017,6.548641,1101,0.1,0,4.5,5,89015,29.4,4.45,13
30/06/2018,17:19:53,46.823914,6.548482,1103,0.1,0,4.4,5,88998,29.7,4.82,14
30/06/2018,17:24:53,46.82394,6.548506,1100,0.1,0,4.2,5,89023,29,4.49,15
30/06/2018,17:29:55,46.824089,6.548992,1136,0,232,10.9,4,89088,26.9,4.41,16
30/06/2018,17:34:53,46.82399,6.548597,1099,0.1,0,3.9,5,89096,26.9,4.77,17
30/06/2018,17:39:53,46.823936,6.548553,1110,0.1,0,3.8,5,89090,27,4.36,18
30/06/2018,17:44:53,46.823944,6.548606,1109,0.2,0,3.7,5,89099,27.5,4.36,19
30/06/2018,17:49:53,46.824009,6.54857,1109,0.1,0,3.7,5,89088,27.5,4.41,20
30/06/2018,17:54:53,46.824039,6.548619,1113,0,0,3.6,5,89089,27.7,4.65,21
30/06/2018,17:59:53,46.824009,6.548536,1098,0,0,3.6,5,89088,28.1,4.44,22
30/06/2018,18:04:53,46.824013,6.548658,1097,0,0,3.6,5,89090,28.4,4.43,23
30/06/2018,18:09:53,46.823879,6.546759,1669,3.6,341,5.1,4,83316,28.4,4.32,24
30/06/2018,18:14:53,46.826729,6.550646,3744,5.3,124,5,4,64847,27.5,4.4,25
30/06/2018,18:19:53,46.822903,6.568537,5890,6.5,123,5,4,49448,25.5,4.3,26
30/06/2018,18:24:53,46.808609,6.601655,8175,10.3,104,5,4,36526,22.8,4.33,27
30/06/2018,18:26:53,46.801659,6.618897,9116,14.3,99,5,4,32048,21.7,4.28,28
30/06/2018,18:28:53,46.793488,6.640486,9986,12.6,125,5,4,28265,20.3,4.26,29
30/06/2018,18:30:53,46.78196,6.665879,10844,15.1,122,5,4,24951,18.8,4.42,30
30/06/2018,18:32:53,46.772095,6.691523,11706,23.5,113,5,4,21874,17.1,4.22,31
30/06/2018,18:34:53,46.763466,6.717013,12398,13.5,102,5,4,19640,15.3,4.66,32
30/06/2018,18:36:53,46.756119,6.738308,13119,16.3,109,5.1,4,17568,13.4,4.19,33
30/06/2018,18:38:53,46.746986,6.762739,13759,12.1,127,5.1,4,15862,11.7,4.25,34
30/06/2018,18:40:53,46.740517,6.781118,14346,14.2,105,5.1,4,14460,9.9,4.54,35
30/06/2018,18:42:53,46.735985,6.798381,14964,7.4,108,5.1,4,13123,8.3,4.04,36
30/06/2018,18:44:53,46.729664,6.811772,15522,7.7,132,5.1,4,12029,6.9,4.04,37
30/06/2018,18:46:53,46.724106,6.818816,16089,8.6,143,5.2,4,10984,5.5,3.96,38
30/06/2018,18:48:53,46.720852,6.823482,16681,4.8,96,5.2,4,10032,4.2,3.97,39
30/06/2018,18:50:53,46.718689,6.830824,17273,5,102,5.2,4,9136,3.1,3.91,40
30/06/2018,18:52:53,46.717995,6.837586,17851,1.2,170,5.2,4,8358,1.9,3.88,41
30/06/2018,18:54:53,46.713501,6.839961,18437,8.2,179,5.3,4,7629,0.9,3.86,42
30/06/2018,18:56:53,46.709797,6.835677,19039,3.1,192,5.3,4,6960,0.1,4.1,43
30/06/2018,18:58:53,46.705601,6.831571,19646,5.1,217,5.3,4,6332,-0.9,4.29,44
30/06/2018,19:00:53,46.701191,6.826406,20272,5.6,247,5.4,4,5748,-1.7,3.79,45
