11/05/2018,07:47:31,46.541721,6.790769,684,0.2,0,3.3,4,94047,18.5,4.72,0
11/05/2018,07:50:34,46.54179,6.790647,704,0.3,171,3.2,4,94041,18.2,4.39,1
11/05/2018,07:52:34,46.541397,6.790676,662,0.1,347,3.2,4,94043,18.1,4.31,2
11/05/2018,07:58:34,46.541531,6.79052,666,0,352,3.2,4,94023,18.9,4.27,3
11/05/2018,08:00:34,46.541344,6.790616,650,0.1,0,3.3,4,94032,18.7,4.16,4
11/05/2018,08:13:01,46.541798,6.790776,682,0.2,0,6.7,4,94044,21.3,4.03,6
11/05/2018,08:16:34,46.541748,6.790774,683,0,0,5.8,4,94041,20.5,4.3,7
11/05/2018,08:18:33,46.541664,6.790589,699,0.3,0,1.7,5,94046,20.3,4.4,8
11/05/2018,08:20:33,46.541714,6.790514,709,0.7,242,1.6,5,94026,20.8,4.05,9
11/05/2018,08:24:35,46.541542,6.790328,700,0.2,0,1.6,5,94025,21.6,4.29,10
11/05/2018,08:26:33,46.541859,6.79091,695,0.4,42,4.5,4,94020,21.1,4.12,11
11/05/2018,08:28:33,46.541985,6.791055,709,0.2,65,4.3,4,94046,20.8,4.11,12
11/05/2018,08:30:33,46.542061,6.791191,692,0.4,339,1.5,5,94031,21,4.15,13
11/05/2018,08:34:33,46.541267,6.789936,1454,5.3,254,1.4,5,85629,22.3,4.15,14
11/05/2018,08:36:33,46.546238,6.79112,2107,10.6,63,1.4,5,79208,22.1,4.43,15
11/05/2018,08:38:33,46.553246,6.798321,2724,12.5,38,1.4,5,73412,21.8,4.21,16
11/05/2018,08:40:33,46.562275,6.80474,3373,12.5,23,1.4,5,67712,21.5,4.18,17
11/05/2018,08:42:33,46.570129,6.812236,4058,13,35,1.3,5,62079,21,4.4,18
11/05/2018,08:47:33,46.562603,6.812052,5665,13.3,205,1.3,5,50456,18.9,4.22,19
11/05/2018,08:52:33,46.547417,6.809568,7234,2.2,177,1.3,5,40822,16.4,4.15,20
11/05/2018,08:57:33,46.537106,6.813189,8795,6,80,1.3,5,32786,13.4,4.43,21
11/05/2018,09:02:33,46.532471,6.833045,10183,3.7,76,1.3,5,26738,9.8,4.12,22
11/05/2018,09:07:33,46.537632,6.871618,11540,10.1,68,3,4,21729,6.2,4.08,23
11/05/2018,09:12:33,46.541595,6.901661,12810,13.3,67,2.9,4,17851,2.4,4.05,24
11/05/2018,09:17:33,46.546257,6.925728,14173,5.8,47,2.9,4,14500,-0.8,3.99,25
11/05/2018,09:22:33,46.553764,6.948041,15500,7.4,89,2.9,4,11888,-3.1,3.93,26
11/05/2018,09:27:33,46.561562,6.955737,16827,2.1,332,2.9,4,9753,-5,3.91,27
11/05/2018,09:38:00,46.574505,6.953823,19663,1.7,342,3.8,5,6439,-7.1,3.87,29
11/05/2018,09:42:33,46.583309,6.948122,21006,5.6,226,0.9,9,5306,-7.9,4.02,30
11/05/2018,09:47:33,46.595737,6.932072,22498,3.3,68,0.8,10,4310,-8.4,3.91,31
11/05/2018,09:52:33,46.594715,6.926653,24107,8.5,266,0.8,10,3494,-7.6,4.21,32
11/05/2018,09:57:33,46.602783,6.902739,25779,1.9,357,0.8,10,2841,-7.7,3.89,33
11/05/2018,10:02:33,46.605328,6.900084,27395,4.7,98,0.9,9,2359,-7.4,3.85,34
11/05/2018,10:07:33,46.611046,6.881899,29016,7.5,343,0.9,9,1994,-6.4,4.07,35
11/05/2018,10:17:33,46.610432,6.883673,28932,9.9,64,0.9,9,2036,-4,3.86,37
11/05/2018,10:22:33,46.615688,6.87357,21022,12.8,8,0.9,9,5339,-4.4,3.87,38
11/05/2018,10:27:33,46.625885,6.87048,16352,13.5,40,0.9,9,10464,-6.7,3.84,39
11/05/2018,10:31:33,46.632557,6.885586,13549,13.7,41,1,8,15905,-7.9,3.79,40
11/05/2018,10:33:33,46.631512,6.897167,12428,10.4,42,1,8,18868,-8.8,4.15,41
11/05/2018,10:35:33,46.6329,6.912518,11447,15.1,100,1,8,21945,-9.8,3.79,42
11/05/2018,10:37:33,46.634747,6.933473,10564,16.5,82,1,8,25153,-10.8,3.88,43
11/05/2018,10:39:33,46.637936,6.946798,9735,9.1,90,1,8,28496,-11.8,3.78,44
11/05/2018,10:41:33,46.636608,6.953969,8937,6.1,65,1,8,32030,-12.8,3.76,45
11/05/2018,10:43:33,46.633823,6.959435,8187,2.8,101,1,8,35677,-13.6,3.96,46
11/05/2018,10:45:33,46.627609,6.95763,7482,10.2,212,1,8,39415,-14.1,3.73,47
11/05/2018,10:47:33,46.621799,6.952199,6776,7.2,187,1,8,43419,-14.3,3.75,48
11/05/2018,10:49:33,46.620686,6.951459,6099,5.1,224,1,8,47620,-14.4,3.9,49
11/05/2018,10:51:33,46.617863,6.94908,5441,6.4,159,1,8,51958,-14.1,4.1,50
11/05/2018,10:53:33,46.614922,6.946339,4816,4.8,247,1,8,56368,-13.9,3.73,51
11/05/2018,10:55:33,46.615456,6.949623,4237,7.5,53,1,8,60707,-13.4,3.94,52
11/05/2018,10:57:33,46.6217,6.954001,3673,10.6,24,1.9,7,65258,-12.7,3.74,53
11/05/2018,10:59:33,46.629574,6.963093,3115,7.8,359,1.9,7,70027,-12.1,3.8,54
11/05/2018,11:01:33,46.639069,6.968122,2560,9.9,44,1.9,7,74986,-11.2,3.76,55
11/05/2018,11:03:33,46.645653,6.9743,2038,6.1,28,1.9,6,79975,-10.2,3.79,56
11/05/2018,11:05:33,46.649227,6.981317,1521,3.4,121,1.8,6,85063,-9.2,3.79,57
11/05/2018,11:09:45,46.647671,6.97995,867,0.4,221,1.8,5,91574,-5.8,3.79,59
