RB0013660,28/10/2018,08:56:40,30.849157,-6.819067,1168,0.1,0,1.6,6,87812,17.4,4.7,0,RB0013661
RB0013660,28/10/2018,09:00:44,30.849121,-6.819133,1176,0.1,244,1.5,6,87723,20,4.32,1,RB0013661
RB0013660,28/10/2018,09:05:44,30.849173,-6.819116,1191,0,37,1.5,6,87678,22.8,4.42,2,RB0013661
RB0013660,28/10/2018,09:10:44,30.849117,-6.819146,1178,0.1,0,1.4,6,87703,21.8,4.38,3,RB0013661
RB0013660,28/10/2018,09:13:44,30.849136,-6.819106,1176,0,0,1.4,6,87706,22.4,4.37,4,RB0013661
RB0013660,28/10/2018,09:16:44,30.849134,-6.819141,1174,1.2,211,1.4,6,87713,22.8,4.32,5,RB0013661
RB0013660,28/10/2018,09:19:44,30.849068,-6.819337,1193,0.4,0,2.2,5,87725,23,4.35,6,RB0013661
RB0013660,28/10/2018,09:22:44,30.849079,-6.819157,1176,0,307,1.3,6,87713,23.6,4.29,7,RB0013661
RB0013660,28/10/2018,09:25:50,30.848911,-6.819537,1233,0.1,244,3.1,5,87734,23.4,4.26,8,RB0013661
RB0013660,28/10/2018,09:28:51,30.84911,-6.819099,1153,0.2,0,1.8,5,87722,23.7,4.24,9,RB0013661
RB0013660,28/10/2018,09:31:46,30.849157,-6.819155,1181,0.1,0,1.7,5,87719,24.3,4.23,10,RB0013661
RB0013660,28/10/2018,09:37:44,30.849058,-6.81919,1164,0.1,0,1.6,5,87734,26.5,4.44,11,RB0013661
RB0013660,28/10/2018,09:40:44,30.849167,-6.819146,1185,0.2,0,1.6,5,87721,26.5,4.27,12,RB0013661
RB0013660,28/10/2018,09:43:44,30.849075,-6.819219,1182,0,243,1.6,5,87714,26.8,4.23,13,RB0013661
RB0013660,28/10/2018,09:46:48,30.849031,-6.819292,1204,0.1,240,1.5,5,87710,26.9,4.26,14,RB0013661
RB0013660,28/10/2018,09:49:45,30.849058,-6.819258,1193,0.1,235,1.5,5,87704,27.1,4.49,15,RB0013661
RB0013660,28/10/2018,09:53:01,30.849085,-6.819194,1176,0.1,56,1.5,7,87704,27.5,4.26,16,RB0013661
RB0013660,28/10/2018,09:55:44,30.849098,-6.819211,1176,0.1,0,1.5,7,87698,27.8,4.46,17,RB0013661
RB0013660,28/10/2018,09:58:44,30.849087,-6.819093,1191,0.3,0,1.6,7,87699,28,4.28,18,RB0013661
RB0013660,28/10/2018,10:01:44,30.849316,-6.818874,1181,0,0,1.6,7,87721,28.6,4.27,19,RB0013661
RB0013660,28/10/2018,10:04:44,30.8486,-6.816391,1532,5.7,79,1.9,6,84065,28.4,4.52,20,RB0013661
RB0013660,28/10/2018,10:07:44,30.847834,-6.798932,2604,13,98,1.9,6,73773,27.8,4.28,21,RB0013661
RB0013660,28/10/2018,10:10:44,30.84086,-6.775957,3749,23.4,97,1.9,6,63931,26.6,4.27,22,RB0013661
RB0013660,28/10/2018,10:13:44,30.825165,-6.720656,4624,38.4,110,1.9,6,57214,25.8,4.29,23,RB0013661
RB0013660,28/10/2018,10:16:44,30.805939,-6.653571,5535,37.2,108,2,6,50885,24.2,4.33,24,RB0013661
RB0013660,28/10/2018,10:19:44,30.802847,-6.590347,6508,32.1,81,2,6,44826,22.6,4.26,25,RB0013661
RB0013660,28/10/2018,10:22:44,30.804363,-6.537779,7591,25.9,86,2,6,38719,20.8,4.48,26,RB0013661
RB0013660,28/10/2018,10:25:44,30.800877,-6.484957,8557,32.3,94,2,6,33797,18.6,4.2,27,RB0013661
RB0013660,28/10/2018,10:28:44,30.79133,-6.431723,9527,33.9,122,1.9,6,29349,16.3,4.39,28,RB0013661
RB0013660,28/10/2018,10:31:44,30.763706,-6.379051,10397,33.8,116,1.9,6,25770,13.6,4.41,29,RB0013661
