01/01/2019,10:26:31,46.517975,7.587386,1138,0,0,1.8,4,90161,11.2,4.47,0
01/01/2019,10:28:56,46.518002,7.587409,1135,0,0,1.8,4,90155,6.9,4.52,1
01/01/2019,10:31:56,46.51799,7.587438,1127,0,0,1.9,4,90150,5.8,4.32,2
01/01/2019,10:35:03,46.517956,7.587487,1159,0.1,178,2,4,90157,4.2,4.11,3
01/01/2019,10:41:10,46.517944,7.587407,1146,0.3,0,2.1,4,90175,4,3.96,4
01/01/2019,10:44:10,46.518047,7.587445,1143,0.2,0,2.2,4,90171,3.8,3.95,5
01/01/2019,10:52:55,46.517948,7.587482,1115,0.1,0,2.7,4,90177,7.2,4.01,6
01/01/2019,10:55:55,46.518059,7.5876,1170,0,0,2.8,4,90160,8.5,4.15,7
01/01/2019,10:58:55,46.518009,7.587276,1131,0,0,3,4,90138,7.5,4.03,8
01/01/2019,11:04:55,46.518108,7.587268,1121,0.1,0,3.5,4,90126,10,4.22,9
01/01/2019,11:07:55,46.517982,7.587385,1133,0.1,0,3.8,4,90157,7.1,4.01,10
01/01/2019,11:13:55,46.517746,7.587571,1125,0.3,0,4.4,4,90151,7.2,4.13,11
01/01/2019,11:16:55,46.517647,7.587655,1149,0,0,4.9,4,90137,6.2,4.06,12
01/01/2019,11:19:55,46.517456,7.58774,1144,0.1,0,5.4,4,90148,4.3,4.01,13
01/01/2019,11:22:55,46.518082,7.5873,1118,0,158,5.9,4,90151,3.9,4.11,14
01/01/2019,11:25:57,46.518555,7.587242,1159,0.4,341,6.7,4,90190,4,3.99,15
01/01/2019,11:32:41,46.517914,7.587558,1118,0.1,0,1.7,7,90188,8.3,4.01,16
01/01/2019,11:34:56,46.517822,7.587546,1133,0.4,311,1.7,7,90182,8.2,4.04,17
01/01/2019,11:38:07,46.517708,7.587818,1152,0.2,327,1.7,7,90184,8.5,4,18
01/01/2019,11:41:04,46.518024,7.587266,1118,0,132,1.7,7,90183,9.8,4.05,19
01/01/2019,11:43:55,46.517895,7.587492,1155,0,0,1.7,7,90186,9.9,4.04,20
01/01/2019,11:46:55,46.517834,7.587628,1159,0.5,132,3.5,6,90183,10.2,4.05,21
01/01/2019,11:49:55,46.517845,7.587465,1138,0.1,134,1.8,7,90184,11.1,4.01,22
01/01/2019,11:52:55,46.518097,7.587148,1100,1.1,101,1.8,7,90175,10.8,4.03,23
01/01/2019,11:55:55,46.517986,7.587184,1103,0.2,316,1.9,7,90176,10.6,4.02,24
01/01/2019,11:58:56,46.517986,7.587256,1111,0.2,128,7.7,6,90173,11.3,4.01,25
01/01/2019,12:01:55,46.516087,7.58736,1620,2.6,182,1.9,7,84748,10.9,4.06,26
01/01/2019,12:04:55,46.517918,7.590488,2371,2.9,174,1.8,8,77276,10.8,4.06,27
01/01/2019,12:07:55,46.510864,7.594158,3109,9.3,180,1.8,8,70517,10.9,4.05,28
01/01/2019,12:10:55,46.494438,7.601315,3845,10.2,158,1.9,7,64233,10.7,4.05,29
01/01/2019,12:13:55,46.467751,7.615848,4646,17.4,160,1.8,7,57926,10.3,4.02,30
01/01/2019,12:16:55,46.437122,7.644342,5395,21.4,149,1.8,7,52508,9.8,4.04,31
01/01/2019,12:19:55,46.406284,7.676405,6058,20,146,1.8,7,48053,9.1,3.99,32
01/01/2019,12:22:55,46.375092,7.706526,6752,23,162,1.7,7,43734,8.1,4.01,33
01/01/2019,12:25:55,46.343464,7.737929,7709,27.8,148,1.7,7,38236,6.7,4.02,34
01/01/2019,12:28:55,46.313763,7.769249,8501,19.3,138,1.6,7,34133,5.3,3.97,35
01/01/2019,12:31:55,46.282795,7.798559,9275,28.6,139,1.6,7,30449,3.6,3.98,36
01/01/2019,12:34:55,46.247543,7.828448,10079,24.2,154,1.6,7,26957,1.7,4.04,37
01/01/2019,12:37:55,46.209713,7.854841,10894,22.1,166,1.5,7,23733,-0.4,3.98,38
01/01/2019,12:40:55,46.173462,7.883318,11581,27.9,147,1.5,7,21282,-2.4,3.98,39
01/01/2019,12:43:55,46.139656,7.903331,12462,19.5,154,1.5,7,18517,-4.5,4,40
01/01/2019,12:45:55,46.120304,7.914856,12936,15.3,148,1.4,7,17147,-5.7,3.96,41
01/01/2019,12:47:55,46.100716,7.936083,13589,22.4,156,1.4,7,15430,-6.9,3.9,42
01/01/2019,12:49:55,46.075554,7.951179,14091,27.9,148,1.4,7,14242,-8,3.88,43
01/01/2019,12:51:55,46.042511,7.97142,14568,40.2,153,1.4,7,13181,-9.1,3.86,44
01/01/2019,12:55:55,45.972858,8.003565,15648,28.9,183,1.4,7,11168,-10.6,3.88,45
01/01/2019,12:57:55,45.943096,8.005281,16141,28.4,183,1.3,7,10362,-11.3,3.96,46
01/01/2019,12:59:55,45.919846,8.005728,16621,19,193,1.3,7,9611,-11.9,4.1,47
01/01/2019,13:01:55,45.903744,8.004887,17273,16.4,147,1.3,7,8675,-12.4,3.85,48
01/01/2019,13:03:55,45.896545,8.017849,18054,14.1,154,3.2,4,7684,-13.1,3.85,49
01/01/2019,13:05:55,45.880901,8.025683,18671,17.9,160,3.2,4,6951,-13.8,3.82,50
01/01/2019,13:07:55,45.869678,8.025022,19277,2.3,214,3.2,4,6336,-14.3,3.81,51
01/01/2019,13:09:55,45.865181,8.033476,19818,8.6,135,3.2,4,5836,-14.8,3.81,52
01/01/2019,13:12:08,45.856281,8.042334,20502,10.3,127,1,9,5246,-15.1,3.8,53
01/01/2019,13:13:55,45.853062,8.050473,21032,14.1,76,1,9,4851,-15.3,3.8,54
01/01/2019,13:17:55,45.84256,8.064759,22261,4.7,215,1.1,9,4035,-15.4,3.82,55
01/01/2019,13:19:55,45.838634,8.070681,22873,2.7,55,1.1,9,3670,-15.6,3.79,56
01/01/2019,13:21:55,45.828907,8.069516,23510,16.1,167,1.1,9,3337,-15.8,3.95,57
01/01/2019,13:23:55,45.820183,8.067055,24117,11,261,1.1,9,3069,-15.8,3.8,58
01/01/2019,13:25:55,45.817513,8.068482,24714,4.4,156,1.1,8,2811,-15.9,3.82,59
01/01/2019,13:27:55,45.813362,8.075584,25377,7.5,91,1.2,8,2560,-15.9,3.79,60
01/01/2019,13:29:55,45.804199,8.087488,26069,11,172,1.2,8,2331,-15.8,3.8,61
01/01/2019,13:31:55,45.794144,8.093469,26680,8.5,159,1.2,8,2153,-15.5,3.79,62
01/01/2019,13:33:55,45.788761,8.103967,27368,14.5,146,1.2,8,1973,-15.3,3.8,63
01/01/2019,13:35:55,45.78233,8.11588,28018,18,151,1.2,8,1792,-15.1,3.79,64
01/01/2019,13:37:55,45.779678,8.133316,28657,13.5,51,1.2,8,1652,-14.9,3.78,65
01/01/2019,13:39:55,45.78064,8.149912,29392,18.8,96,1.2,8,1508,-14.6,3.95,66
01/01/2019,13:43:55,45.778015,8.183801,25863,13.2,109,1.3,8,2423,-13.8,3.83,67
01/01/2019,13:45:55,45.771523,8.186495,22771,13.9,135,1.3,8,3761,-14,3.81,68
01/01/2019,13:47:55,45.765354,8.19343,20303,18.1,141,1.3,8,5422,-14.6,3.93,69
01/01/2019,13:49:55,45.758606,8.19805,18308,17.1,130,1.3,8,7382,-15.4,3.8,70
01/01/2019,13:51:55,45.741734,8.200822,16542,19.5,195,1.3,8,9723,-15.7,4.04,71
01/01/2019,13:53:55,45.714989,8.209245,14986,19.2,167,1.4,8,12371,-16.8,3.95,72
